Id,Label,Intent,Extent,Frequency,Positive,Negative,Quality,Pertinence,Mean,Selected,Opusminer
164,|0|6|17|,|0|6|17|,|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|3|5|6|8|10|12|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|4|6|8|11|13|15|17|18|21|22|24|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|21|23|24|31|32|35|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|,42,0,42,49.130508,0.439242,41.369683,FALSE,|7|19|
1351,|14|2|22|,|14|2|22|,|0|2|5|6|8|10|13|14|16|18|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|33|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|,20,1,19,13.101742,-0.867724,28.965992,FALSE,|6|18|
1351,|14|2|22|,|14|2|22|,|0|2|5|6|8|10|13|14|16|18|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|33|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|,20,1,19,13.101742,-0.867724,28.965992,FALSE,|7|19|
530,|11|22|32|,|11|22|32|,|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|4|7|8|11|13|15|17|19|20|22|26|31|32|35|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|2|4|6|8|11|13|15|17|18|21|22|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|,19,2,17,8.773451,-0.30406,13.067886,FALSE,|1|2|
530,|11|22|32|,|11|22|32|,|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|4|7|8|11|13|15|17|19|20|22|26|31|32|35|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|2|4|6|8|11|13|15|17|18|21|22|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|,19,2,17,8.773451,-0.30406,13.067886,FALSE,|0|3|
1414,|14|5|31|22|20|17|19|,|14|5|31|22|20|17|19|,|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|8|10|12|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|,22,1,21,15.156591,-0.818692,18.963022,FALSE,|1|2|
1414,|14|5|31|22|20|17|19|,|14|5|31|22|20|17|19|,|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|8|10|12|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|,22,1,21,15.156591,-0.818692,18.963022,FALSE,|0|3|
14,|0|19|,|0|19|,|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|2|4|7|8|11|13|15|17|19|20|23|24|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|3|5|6|8|10|12|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|0|2|4|7|8|11|13|15|17|19|20|23|24|31|32|35|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|35|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|,37,2,35,29.981688,-0.243791,35.078375,FALSE,|2|4|
14,|0|19|,|0|19|,|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|2|4|7|8|11|13|15|17|19|20|23|24|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|3|5|6|8|10|12|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|0|2|4|7|8|11|13|15|17|19|20|23|24|31|32|35|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|35|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|,37,2,35,29.981688,-0.243791,35.078375,FALSE,|5|3|
2842,|6|19|22|,|6|19|22|,|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|33|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|3|5|6|8|10|12|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|35|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|35|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|,39,0,39,43.41371,0.981976,26.815188,FALSE,|2|4|
